username,timestamp,text,team,sentiment,sentiment_score,context_sentiment,context_modifiers,vader_scores,emoji_sentiment
Cowboys News,2024-11-09T12:48:15.000Z,Pets First NFL Dallas Cowboys Reversible Bandana Size XX-Large for Dogs &amp; Cats. 2 Sided Sports Bandana Premium Embroidery Team Logo Many NFL Teams A... is 13.59 USD (20% off) DealsW com,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
datbxtch,2024-11-09T12:38:48.000Z,The fact my lil cousin in Dallas for the eagles vs cowboys game without me is killing me,Dallas Cowboys,positive,0.32687999999999995,0.0,{},"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.5448}",0
Flavio,2024-11-09T12:03:00.000Z,#dallascowboys #nfl #football #howboutdemcowboys Parsons impending return amount things to love about Cowboys-Eagles,Dallas Cowboys,positive,0.38214,0.0,{},"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6369}",0
Blogging The Boys,2024-11-09T12:02:38.000Z,The latest news surrounding the Dallas Cowboys is here.,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Student Body Right,2024-11-09T12:01:59.000Z,Don Beebe and Frank Reich talk to and about the greatest effort play in sports history. #BillsMafia #NFL #SuperBowl2024 #DallasCowboys #houseofspeed #leonlett,Dallas Cowboys,positive,0.45899999999999996,0.0,{},"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.765}",0
FirstSportz NFL,2024-11-09T11:40:49.000Z,NFL Week 10 Sunday Noon Football: Where and how to watch Philadelphia Eagles vs. Dallas Cowboys live stream and broadcast details,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Verdie Hinton,2024-11-09T11:34:35.000Z,Dallas Cowboys Salaries in 2024: Highest-Paid and Lowest-Paid Players Revealed,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
beth MET TIMOTHEE,2024-11-09T11:16:37.000Z,is mtv broken? just wanted to watch dallas cowboys cheerleaders but it just keeps showing me the ema performers and compare the market meerkats ON LOOP. ITS BEEN LIKE THIS FOR 10 MINUTES,Dallas Cowboys,positive,0.25289999999999996,0.0,{},"{'neg': 0.051, 'neu': 0.827, 'pos': 0.122, 'compound': 0.4215}",0
Jaxson J,2024-11-09T10:49:22.000Z,In all my life this is the first time I’m not looking forward to the Cowboys game Sunday #cowboysnation #dallascowboys #longhorns #texaslonghorns,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Cowboys News,2024-11-09T09:15:00.000Z,Northwest NFL Dallas Cowboys NFL Midfield Wall Hanging 40 x 57 Inches is 14.99 USD (25% off) DealsW com,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Natasha,2024-11-09T08:55:20.000Z,let my Dog goes deeper inside on telegram #Raiders #Bears #cousins #Vikings #DallasCowboys #girlsanddogs #horselove #bf #doggystyles #Beastm,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
SCFC Cowboys,2024-11-09T08:18:48.000Z,10 years since I saw the Dallas Cowboys live for the first time vs the Jacksonville Jaguars at Wembley Stadium. Cowboys 31 Jaguars 17.,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Dallas Stars Bee,2024-11-09T07:59:10.000Z,Exciting news from Jerry Jones! The Cowboys see Micah Parsons as an integral part of their future. #DallasCowboys #MicahParsons [Read more here]( #DallasTweetsFreeWith #BHiveNectar,Dallas Cowboys,positive,0.32466,0.0,{},"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.5411}",0
Flavio,2024-11-09T06:09:23.000Z,#dallascowboys #nfl #football #howboutdemcowboys Another Cowboys starter 'very limited' in practice ahead of divisional clash,Dallas Cowboys,negative,-0.17664,0.0,{},"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.2944}",0
NFL Rumors,2024-11-09T06:02:52.000Z,#Cowboys CeeDee Lamb is expected to play this week. #DallasCowboys,Dallas Cowboys,positive,0.20400000000000001,0.0,{},"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}",0
CBS News Texas,2024-11-09T06:09:00.000Z,The Dallas Cowboys will honor veterans and active military members at their “Salute to Service” game against the Philadelphia Eagles this Sunday.,Dallas Cowboys,positive,0.42575999999999997,0.0,{},"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.7096}",0
sully,2024-11-09T05:51:11.000Z,⠀ i could be a great fit on the dallas cowboys yay or nay ⠀,Dallas Cowboys,positive,0.525,0.0,{},"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.875}",0
k9whore,2024-11-09T05:48:44.000Z,I let my Dog goes de #Raiders #Bears #cousins #Vikings #DallasCowboys #girlsanddogs #horselove #bf #doggystyles #Beastmode #BeastBeat #beastiality #zoophillia #zoophiletwt #zoophilia #zoophile #zooprideisvalid #zoo,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Dallas Morning News,2024-11-09T05:40:00.000Z,Cowboys-Eagles expert predictions: Will Cooper Rush lead Dallas to first home win?,Dallas Cowboys,positive,0.42654,0.3,{'outcome': 'win'},"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.5859}",0
Fireartee,2024-11-09T05:18:56.000Z,Quirky NFL Xmas Hoodie: Dallas Cowboys & Jack Skellington,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Julian Penwell II,2024-11-09T04:24:34.000Z,2024 NFL Wild Card: Green Bay Packers vs. Dallas Cowboys (FOX) Opening,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
#BigSilz,2024-11-09T04:01:52.000Z,#BigSilz moving to a different home this weekend look what I found! #PHIvsDAL,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Storm,2024-11-09T03:44:56.000Z,#NFL I gotta question who do you all think that the Dallas Cowboys will hire as the new HC after firing Mike McCarthy? probably after this season Bill Belichick and Mike Vrabel or Lions offensive coordinator Ben Johnson Personally I think they will hire Mike Vrabel,Dallas Cowboys,negative,-0.39581999999999995,0.0,{},"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.6597}",0
Dallas Tharp,2024-11-09T03:38:12.000Z,Needs repeated every single day!!!,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
LSU Is Going To The Reliaquest Bowl,2024-11-09T03:36:13.000Z,From being honored to being suspended in one calendar year. WTG Zeke #DallasCowboys,Dallas Cowboys,positive,0.35153999999999996,0.0,{},"{'neg': 0.155, 'neu': 0.5, 'pos': 0.345, 'compound': 0.5859}",0
Mr. No Days Off,2024-11-09T03:25:22.000Z,Let me understand this right. Jerry said Cooper Rush can do what Dak does. Then why in the hell did you pay Dak 60 million dollars Jerry. WTF,Dallas Cowboys,negative,-0.52134,0.0,{},"{'neg': 0.282, 'neu': 0.718, 'pos': 0.0, 'compound': -0.8689}",0
AARON REDDICK,2024-11-09T03:08:41.000Z,"#Legendary - #AllTime - #NFL - #Defensive - #Tackles... ""Mean"" Joe Greene - Bob Lilly - Alan Page - Merlin Olsen -",Dallas Cowboys,neutral,0.015479999999999999,0.0,{},"{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.0258}",0
Jahmeir D. ✭,2024-11-09T03:06:06.000Z,I’m done watching the Dallas Mavericks. (Til their next game),Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Flavio,2024-11-09T03:02:24.000Z,#dallascowboys #nfl #football #howboutdemcowboys Dallas Cowboys predicted to lose to Philadelphia Eagles on final play in Madden simulation,Dallas Cowboys,neutral,-0.04632,0.0,{},"{'neg': 0.1, 'neu': 0.812, 'pos': 0.089, 'compound': -0.0772}",0
sad dallas sports fan,2024-11-09T03:02:15.000Z,THATS NOT A FOUL,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
sad dallas sports fan,2024-11-09T02:59:09.000Z,GRAB A FUCKING REBOUND!!!!!!!!!!!,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Rick Ferguson,2024-11-09T02:55:27.000Z,Shanahan hilariously admits Pearsall's jet sweep was meant for Cowing #49ers coach Kyle Shanahan hilariously explained how Ricky Pearsall's clutch jet sweep against the Dallas #Cowboys in Week 8 was intended for Jacob Cowing. NFL News Scores Fantasy,Dallas Cowboys,positive,0.27759999999999996,0.4,{'performance_positive': 'clutch'},"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.296}",0
Sunday Funday,2024-11-09T02:43:18.000Z,no bs - Bill Belichick just checked into my hotel in Dallas. LFG! Jerrah ready to move on from Mike McCarthy? How bout them Cowboys!!,Dallas Cowboys,positive,0.17429999999999998,0.0,{},"{'neg': 0.07, 'neu': 0.823, 'pos': 0.107, 'compound': 0.2905}",0
sad dallas sports fan,2024-11-09T02:41:16.000Z,WOMENS UNITED STATES CHAMPIONSHIP LETS GO!!!!,Dallas Cowboys,positive,0.5445,0.3,{'season_positive': 'championship'},"{'neg': 0.0, 'neu': 0.368, 'pos': 0.632, 'compound': 0.7825}",0
✭OneSweetTxLady✭,2024-11-09T02:46:34.000Z,I reposted this video I did with DirtyRedd probably two yrs ago. One of my friends commented: You troll everyone during football season huh? Hell I get trolled. But believe. Imma clap back. And HARD. Cause I ain’t Neva Eva Scurd #DallasCowboys,Dallas Cowboys,negative,-0.19746,0.0,{},"{'neg': 0.097, 'neu': 0.858, 'pos': 0.045, 'compound': -0.3291}",0
Mi$taCaLii,2024-11-09T02:31:12.000Z,i dont like the dallas mavericks not even the dallas cowboys lmao i dont like nothing that has anything to do with dallas,Dallas Cowboys,positive,0.10374,0.0,{},"{'neg': 0.127, 'neu': 0.755, 'pos': 0.118, 'compound': 0.1729}",0
Lucy ✭(12-6)✭,2024-11-09T02:26:39.000Z,Once a Dallas Cowboys fan always a Dallas Cowboys fan.,Dallas Cowboys,positive,0.33444,0.0,{},"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.5574}",0
SportsDay Cowboys,2024-11-09T02:23:57.000Z,Cowboys-Eagles expert predictions: Will Cooper Rush lead Dallas to first home win? #CowboysNation More here:,Dallas Cowboys,positive,0.42654,0.3,{'outcome': 'win'},"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5859}",0
MSN Sports,2024-11-09T02:22:29.000Z,Dallas Cowboys executive warns Dak Prescott could miss season as QB will be put on injured reserve,Dallas Cowboys,negative,-0.34313999999999995,0.0,{},"{'neg': 0.251, 'neu': 0.749, 'pos': 0.0, 'compound': -0.5719}",0
MLFootball,2024-11-09T02:20:00.000Z,Wholesome: Zeke Elliott watching the #Cowboys tribute video for him in his first game back in Dallas last year. Prime Zeke in Dallas was special.,Dallas Cowboys,positive,0.24113999999999997,0.0,{},"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4019}",0
Johnny Montalbano,2024-11-09T02:05:00.000Z,#DallasCowboys to put QB Dak Prescott on IR for hamstring injury,Dallas Cowboys,negative,-0.25289999999999996,0.0,{},"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4215}",0
Xcellent World Show,2024-11-09T02:03:18.000Z,Will Cowboys Suffer More Losses Against Bucs and Eagles? #DallasCowboys #NFLPredictions #BucsVsCowboys #EaglesVsCowboys #Commanders #FootballAnalysis #NFLTalk #GamePredictions #SportsCommentary #CowboysNation,Dallas Cowboys,negative,-0.45443999999999996,0.0,{},"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.7574}",0
Blogging The Boys,2024-11-09T02:02:14.000Z,Madden is calling for the Dallas Cowboys to lose this week.,Dallas Cowboys,negative,-0.24113999999999997,0.0,{},"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4019}",0
Blake,2024-11-09T02:01:24.000Z,Micah Parsons is expected to give it a go Sunday and Ceedee Lamb was a full go in practice! Still beat up with injuries and not playing well but good to see your stars healthy and ready! #DallasCowboys,Dallas Cowboys,positive,0.5335799999999999,0.0,{},"{'neg': 0.058, 'neu': 0.703, 'pos': 0.239, 'compound': 0.8893}",0
Mike Tag,2024-11-09T02:00:01.000Z,It's almost that time #CowboysNation We are the walking wounded but #Eagles better pray the #Cowboys don't pull off the upset. #PHIvsDAL #DallasCowboys#cowboyscave,Dallas Cowboys,positive,0.31601999999999997,0.0,{},"{'neg': 0.099, 'neu': 0.702, 'pos': 0.199, 'compound': 0.5267}",0
Sweetdreamz_17,2024-11-09T01:39:04.000Z,Barbie collectors I need a skintone match for Barbie dallas cowboys she came stained unfortunately model muse only,Dallas Cowboys,negative,-0.20400000000000001,0.0,{},"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.34}",0
Sell the Dallas Cowboys Jerry Dementia Jones,2024-11-09T01:38:14.000Z,You sir are hot ass,Dallas Cowboys,negative,-0.32538,0.0,{},"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.5423}",0
BusyyB,2024-11-09T01:35:11.000Z,Mason Graham Is What We Wanted Out Of Mazi Smith …. Wouldn’t Be Surprised If He Becomes A Cowboy #DallasCowboys,Dallas Cowboys,positive,0.13577999999999998,0.0,{},"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.2263}",0
suicidal Dallas Cowboys fan account,2024-11-09T01:31:04.000Z,LMFAOOOOO,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Dallas Cowboys77,2024-11-09T01:23:22.000Z,Shots Fired perfectly said,Dallas Cowboys,positive,0.09186000000000001,0.0,{},"{'neg': 0.367, 'neu': 0.204, 'pos': 0.429, 'compound': 0.1531}",0
Jason Winter a.k.a THE ROMAN,2024-11-09T01:20:22.000Z,BREAKING NEWS: Colin Kaepernick says that he'll join the Dallas Cowboys only on one condition that the entire organization shall kneel for the American Anthem,Dallas Cowboys,positive,0.17759999999999998,0.0,{},"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.296}",0
MORE 27,2024-11-09T01:00:01.000Z,Steve Wyche on the Week 10 matchup between the Philadelphia Eagles and Dallas Cowboys. Watch : Overtime at 8pm on MORE 27 KDFI! #GMFBOT,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
SportsDay Cowboys,2024-11-09T01:00:00.000Z,Dallas Cowboys plan to place Dak Prescott on injured reserve explore signing QB,Dallas Cowboys,negative,-0.24113999999999997,0.0,{},"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4019}",0
John J Brea,2024-11-09T00:51:35.000Z,I have the losing to the 38-10. I am 100% confident in my Dallas Cowboys to lose every facet of the game. They are good at that this year. Banking on a great draft pick and a. Ee head coach! Let’s go cowboys! #cowboysvseagles,Dallas Cowboys,positive,0.45408,0.0,{},"{'neg': 0.088, 'neu': 0.732, 'pos': 0.179, 'compound': 0.7568}",0
Ryan Clark,2024-11-09T00:52:55.000Z,Y’all have to Tap into as we get you ready for this weekend. Dive in Week 10’s best match ups. Coach Belichick prepares Zimmer’s ’ defense for Saquon in his Game Plan. does 49 half push ups. Military Veteran Adam Lareau checks him on it &,Dallas Cowboys,positive,0.4812,0.0,{},"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.802}",0
Sports Unfolded,2024-11-09T00:49:21.000Z,Always a great show check it out! #Sports #sportsunfolded #NFL #NHL #nba #mlb #lamarjackson #DallasCowboys #JuanSoto #76ers,Dallas Cowboys,positive,0.39528,0.0,{},"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6588}",0
LaDarius D. Galloway(Gway),2024-11-09T00:48:23.000Z,6666 Let’s get back on track #CountingOnU,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Wash_Rinse_Repeat,2024-11-09T00:47:29.000Z,Nobody wanna sit in the house on a Friday in November listening to draft pick targets. Draft not until April.,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
CowboyJobu,2024-11-09T00:46:51.000Z,Dallas Cowboys stole from me!!,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
SportsChic,2024-11-09T00:43:41.000Z,Cowboys Nation Dak Presscott will be OUT at least 6 weeks. #DallasCowboys,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
CowboyJobu,2024-11-09T00:43:09.000Z,#youtube Dallas Cowboys stole from me!!,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
NewsaCo Network,2024-11-09T00:40:01.000Z,Updated Post: Publications ‘require Dallas majorly’ in Cowboys-Eagles face-off,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
#IRecruitForPhilly,2024-11-09T00:29:43.000Z,Saquon Barkley has never beaten the Dallas Cowboys … let’s check another thing off the list for first as an Eagle . just a little extra motivation . #FlyEaglesFly,Dallas Cowboys,positive,0.32112,0.0,{},"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.5352}",0
Lucy ✭(12-6)✭,2024-11-09T00:29:32.000Z,Who'll return this week?! #DallasCowboys,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
The Athletic Dallas,2024-11-09T00:26:33.000Z,Cowboys to place Dak Prescott on IR timetable is uncertain EVP Stephen Jones says,Dallas Cowboys,negative,-0.17759999999999998,0.0,{},"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}",0
Jeff Skversky,2024-11-09T00:24:34.000Z,Eagles QB Jalen Hurts: “Cool” to have Dallas Goedert back in Dallas against Cowboys,Dallas Cowboys,negative,-0.28602,0.0,{},"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.4767}",0
Dallas Cowboys 3-5 ✭,2024-11-09T00:19:55.000Z,it ain’t enough liq in the world,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
QWIKET NFL,2024-11-09T00:18:46.000Z,#nfl #DallasCowboys The Dallas Cowboys are set to place quarterback Dak Prescott on injured reserve due to a hamstring injury sidelining him for at least four games. Executive vice president Stephen Jones indicated that Prescott's return could extend,Dallas Cowboys,negative,-0.35153999999999996,0.0,{},"{'neg': 0.122, 'neu': 0.841, 'pos': 0.038, 'compound': -0.5859}",0
✭ Skii ✭,2024-11-09T00:17:57.000Z,Yeah I’m out catch y’all later #DallasCowboys,Dallas Cowboys,positive,0.17759999999999998,0.0,{},"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",0
SleEazy,2024-11-09T00:17:47.000Z,I hate the Dallas Cowboys front office.. a miserable group of people trying to Make Dallas Cowboys Great Again.. seems like a lethargic bunch people who can't help but go down as the ship does.. yet too prideful to actually go down with the ship.,Dallas Cowboys,negative,-0.20123999999999997,0.0,{},"{'neg': 0.135, 'neu': 0.79, 'pos': 0.075, 'compound': -0.3354}",0
✭àüł artinèz✭,2024-11-09T00:12:27.000Z,A Dallas Cowboys season I never thought I’d see coming…………..,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Flavio,2024-11-09T00:05:47.000Z,#dallascowboys #nfl #football #howboutdemcowboys Mike McCarthy takes subtle shot at Cowboys’ offseason strategies,Dallas Cowboys,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
"eva4, 7",2024-11-08T23:43:16.000Z,if i had a nickel for every time dak prescott got injured a few weeks before i fly to dallas for the cowboys i’d have 2 nickels which isn’t a lot but it’s weird that it’s happened twice right,Dallas Cowboys,negative,-0.26424,0.0,{},"{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.4404}",0
Tony Bruno Show,2024-11-08T23:38:59.000Z,Nice of the to show some respect to and the before the big game Sunday. #NFCEast,Dallas Cowboys,positive,0.42575999999999997,0.0,{},"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.7096}",0
QWIKET NFL,2024-11-08T23:32:24.000Z,#nfl #DirtyBirds Dallas Cowboys quarterback Dak Prescott is likely headed to injured reserve due to a hamstring injury sustained against the Atlanta Falcons. The team is uncertain about his return timeline with estimates ranging from four weeks to the,Dallas Cowboys,negative,-0.46302,0.0,{},"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.7717}",0
